rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
2348,32:05.34,,Mizuki NOGUCHI,1978-07-03,JPN,3,Kobe (JPN),2002-04-28,1134,10000-metres,middlelong,female,senior,10000-metres,track,1925.34,JPN,23.0,2002
2349,32:05.35,,Paula HERRERO,1996-06-12,ESP,2f1,"Pista Los Silos, Burjassot (ESP)",2023-03-25,1134,10000-metres,middlelong,female,senior,10000-metres,track,1925.35,ESP,26.0,2023
2350,32:05.37,,Elizabeth POTTER,1991-12-27,GBR,3,Parliament Hill (GBR),2016-05-21,1134,10000-metres,middlelong,female,senior,10000-metres,track,1925.37,GBR,24.0,2016
2351,32:05.40,,Cathy O'BRIEN,1967-07-19,USA,2,"Seattle, WA (USA)",1990-07-26,1134,10000-metres,middlelong,female,senior,10000-metres,track,1925.4,USA,23.0,1990
2351,32:05.40,,Cathy O'BRIEN,1967-07-19,USA,2,"Seattle, WA (USA)",1990-07-26,1134,10000-metres,middlelong,female,senior,10000-metres,track,1925.4,USA,23.0,1990
2353,32:05.42,,Klara KASHAPOVA,1970-01-29,RUS,2,St. Petersburg (RUS),1994-07-25,1134,10000-metres,middlelong,female,senior,10000-metres,track,1925.42,RUS,24.0,1994
2353,32:05.42,,Grace Mbuthye KIMANZI,1992-03-01,KEN,2,Kumagaya (JPN),2019-05-18,1134,10000-metres,middlelong,female,senior,10000-metres,track,1925.42,JPN,27.0,2019
2355,32:05.44,,Maura VICECONTE,1967-10-03,ITA,11,Barakaldo (ESP),1999-04-10,1134,10000-metres,middlelong,female,senior,10000-metres,track,1925.44,ESP,31.0,1999
2356,32:05.45,,Elana MEYER,1966-10-10,RSA,2h2,"Estadio Olímpico, Barcelona (ESP)",1992-08-01,1134,10000-metres,middlelong,female,senior,10000-metres,track,1925.45,ESP,25.0,1992
2357,32:05.47,,Susan HOBSON,1958-03-13,AUS,3,Melbourne (AUS),1991-12-10,1134,10000-metres,middlelong,female,senior,10000-metres,track,1925.47,AUS,33.0,1991
2358,32:05.48,,Yuka ANDO,1994-03-16,JPN,2,"Municipal Nishikyogoku Stadium, Kyoto (JPN)",2021-01-17,1134,10000-metres,middlelong,female,senior,10000-metres,track,1925.48,JPN,26.0,2021
2359,32:05.49,,Yuko KAWAKAMI,1975-08-01,JPN,3,Lisboa (POR),1998-06-20,1134,10000-metres,middlelong,female,senior,10000-metres,track,1925.49,POR,22.0,1998
2360,32:05.52,,Yuka HORI,1996-06-13,JPN,3,Yamaguchi (JPN),2018-06-22,1134,10000-metres,middlelong,female,senior,10000-metres,track,1925.52,JPN,22.0,2018
2361,32:05.54,,Fionnula BRITTON,1984-09-24,IRL,4,"Olympiastadion, Helsinki (FIN)",2012-07-01,1134,10000-metres,middlelong,female,senior,10000-metres,track,1925.54,FIN,27.0,2012
2362,32:05.56,,Everlyn KEMBOI,,USA,1h1,"Hornet Stadium - Sac St., Sacramento, CA (USA)",2023-05-25,1134,10000-metres,middlelong,female,senior,10000-metres,track,1925.56,USA,,2023
2363,32:05.60,,Kayoko FUKUSHI,1982-03-25,JPN,2,Kobe (JPN),2005-10-15,1134,10000-metres,middlelong,female,senior,10000-metres,track,1925.6,JPN,23.0,2005
2364,32:05.64,,Anne Marie LAUCK,1969-03-07,USA,1,"Philadelphia, PA (USA)",1996-04-25,1134,10000-metres,middlelong,female,senior,10000-metres,track,1925.64,USA,27.0,1996
2365,32:05.65,,Fernanda RIBEIRO,1969-06-23,POR,2h2,"Olympic Stadium, Athina (GRE)",1997-08-02,1134,10000-metres,middlelong,female,senior,10000-metres,track,1925.65,GRE,28.0,1997
2366,32:05.68,,Sally BARSOSIO,1978-03-21,KEN,3h2,"Olympic Stadium, Athina (GRE)",1997-08-02,1134,10000-metres,middlelong,female,senior,10000-metres,track,1925.68,GRE,19.0,1997
2366,32:05.68,,Doricah OBARE,1990-01-10,KEN,1,Kumagaya (JPN),2015-05-16,1134,10000-metres,middlelong,female,senior,10000-metres,track,1925.68,JPN,25.0,2015
80,32:05.68,,Sally BARSOSIO,1978-03-21,KEN,3h2,"Olympic Stadium, Athina (GRE)",1997-08-02,1134,10000-metres,middlelong,female,u20,10000-metres,track,1925.68,GRE,19.0,1997
2368,32:05.71,,Yuko KAWAKAMI,1975-08-01,JPN,2,Gifu (JPN),1999-06-13,1134,10000-metres,middlelong,female,senior,10000-metres,track,1925.71,JPN,23.0,1999
2369,32:05.72,,Kazue OGOSHI,1981-03-02,JPN,1,Amagasaki (JPN),2002-05-12,1134,10000-metres,middlelong,female,senior,10000-metres,track,1925.72,JPN,21.0,2002
2370,32:05.73,,Gete WAMI,1974-12-11,ETH,4h2,"Olympic Stadium, Athina (GRE)",1997-08-02,1134,10000-metres,middlelong,female,senior,10000-metres,track,1925.73,GRE,22.0,1997
2371,32:05.75,,Rosanna MUNEROTTO,1962-12-03,ITA,14h1,"National Stadium, Tokyo (JPN)",1991-08-27,1134,10000-metres,middlelong,female,senior,10000-metres,track,1925.75,JPN,28.0,1991
2372,32:05.76,,Olga NAZARKINA,1970-06-01,URS,3,"Seattle, WA (USA)",1990-07-26,1134,10000-metres,middlelong,female,senior,10000-metres,track,1925.76,USA,20.0,1990
2372,32:05.76,,Masako CHIBA,1976-07-18,JPN,5h2,"Olympic Stadium, Athina (GRE)",1997-08-02,1134,10000-metres,middlelong,female,senior,10000-metres,track,1925.76,GRE,21.0,1997
2374,32:05.77,,Rebecca MWANGI,2001-06-15,KEN,1,"Athletics Stadium, Kure (JPN)",2021-11-20,1134,10000-metres,middlelong,female,senior,10000-metres,track,1925.77,JPN,20.0,2021
2375,32:05.78,,Amy DAVIS,1997-02-15,USA,16,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",2022-03-06,1134,10000-metres,middlelong,female,senior,10000-metres,track,1925.78,USA,25.0,2022
2376,32:05.82,,Salomé ROCHA,1990-04-25,POR,4,Parliament Hill (GBR),2016-05-21,1134,10000-metres,middlelong,female,senior,10000-metres,track,1925.82,GBR,26.0,2016
2377,32:05.83,,Hilda OLEMOMOI,2003-12-02,KEN,2f1,"Cougar Athletic Stadium, Azusa, CA (USA)",2023-04-13,1134,10000-metres,middlelong,female,senior,10000-metres,track,1925.83,USA,19.0,2023
2378,32:05.84,,Winfredah KEBASO,1985-04-16,KEN,1,Miyoshi (JPN),2006-05-13,1134,10000-metres,middlelong,female,senior,10000-metres,track,1925.84,JPN,21.0,2006
2378,32:05.84,,Chelsea SODARO,1989-05-09,USA,2,"Sacramento, CA (USA)",2015-12-06,1134,10000-metres,middlelong,female,senior,10000-metres,track,1925.84,USA,26.0,2015
2380,32:05.85,,Diane VAN ES,1999-03-22,NED,13,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-19,1134,10000-metres,middlelong,female,senior,10000-metres,track,1925.85,HUN,24.0,2023
2381,32:05.87,,Misaki KATO,1991-06-15,JPN,7f2,Yamaguchi (JPN),2014-10-10,1134,10000-metres,middlelong,female,senior,10000-metres,track,1925.87,JPN,23.0,2014
2382,32:05.88,,Anne AUDAIN,1955-11-01,NZL,1,Auckland (NZL),1988-03-01,1134,10000-metres,middlelong,female,senior,10000-metres,track,1925.88,NZL,32.0,1988
2382,32:05.88,,Kasumi NISHIHARA,1989-03-01,JPN,1f1,Kitami (JPN),2013-07-06,1134,10000-metres,middlelong,female,senior,10000-metres,track,1925.88,JPN,24.0,2013
81,32:05.90,,Genet YALEW,1992-12-31,ETH,7,"Mestský Stadion, Ostrava (CZE)",2011-05-31,1134,10000-metres,middlelong,female,u20,10000-metres,track,1925.9,CZE,18.0,2011
2384,32:05.90,,Genet YALEW,1992-12-31,ETH,7,"Mestský Stadion, Ostrava (CZE)",2011-05-31,1134,10000-metres,middlelong,female,senior,10000-metres,track,1925.9,CZE,18.0,2011
2384,32:05.90,,Minami YAMANOUCHI,1992-12-21,JPN,8f2,"Ishin Me-Life Stadium, Yamaguchi (JPN)",2019-12-07,1134,10000-metres,middlelong,female,senior,10000-metres,track,1925.9,JPN,26.0,2019
2384,32:05.9h,,Brillian Jepkorir KIPKOECH,1995-03-01,KEN,4,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2021-03-13,1134,10000-metres,middlelong,female,senior,10000-metres,track,1925.9,KEN,26.0,2021
2387,32:05.93,,Yelena VYAZOVA,1960-04-18,URS,2,Bryansk (URS),1987-07-19,1134,10000-metres,middlelong,female,senior,10000-metres,track,1925.93,URS,27.0,1987
2388,32:05.95,,Elisa PALMERO,1999-07-10,ITA,5f1,"Stade Complexe Sportif Jean-Paul Chasseboeuf, Pacé (FRA)",2025-05-24,1134,10000-metres,middlelong,female,senior,10000-metres,track,1925.95,FRA,25.0,2025
2389,32:05.98,,Yamna OUBOUHOU,1974-02-20,FRA,1,Villeneuve d'Ascq (FRA),2001-06-17,1134,10000-metres,middlelong,female,senior,10000-metres,track,1925.98,FRA,27.0,2001
2390,32:05.99,,Chikako MORI,1992-11-25,JPN,2,Yamaguchi (JPN),2017-12-09,1134,10000-metres,middlelong,female,senior,10000-metres,track,1925.99,JPN,25.0,2017
2391,32:06.01,,Wanda PANFIL,1959-01-26,POL,7,"Poljud Stadion, Split (CRO)",1990-08-31,1134,10000-metres,middlelong,female,senior,10000-metres,track,1926.01,CRO,31.0,1990
2392,32:06.02,,Elana MEYER,1966-10-10,RSA,2,Victoria (CAN),1994-08-24,1134,10000-metres,middlelong,female,senior,10000-metres,track,1926.02,CAN,27.0,1994
2392,32:06.02,,Yanrong WANG,1976-10-16,CHN,11,Kanazawa (JPN),2001-09-29,1134,10000-metres,middlelong,female,senior,10000-metres,track,1926.02,JPN,24.0,2001
2392,32:06.02,,Sabrina MOCKENHAUPT,1980-12-06,GER,4,"Estadio Olímpico, Barcelona (ESP)",2010-07-28,1134,10000-metres,middlelong,female,senior,10000-metres,track,1926.02,ESP,29.0,2010
2395,32:06.04,,Mizuki MATSUDA,1995-05-31,JPN,4,Nagoya (JPN),2016-06-24,1134,10000-metres,middlelong,female,senior,10000-metres,track,1926.04,JPN,21.0,2016
2396,32:06.05,,Salomé ROCHA,1990-04-25,POR,26,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-12,1134,10000-metres,middlelong,female,senior,10000-metres,track,1926.05,BRA,26.0,2016
2397,32:06.11,,Emma BATES,1992-07-08,USA,17,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",2022-03-06,1134,10000-metres,middlelong,female,senior,10000-metres,track,1926.11,USA,29.0,2022
2398,32:06.12,,Siju YANG,1973-04-19,CHN,6h2,"Olympic Stadium, Athina (GRE)",1997-08-02,1134,10000-metres,middlelong,female,senior,10000-metres,track,1926.12,GRE,24.0,1997
2399,32:06.14,,Colette MURPHY,1965-05-11,USA,1,"Philadelphia, PA (USA)",1988-04-28,1134,10000-metres,middlelong,female,senior,10000-metres,track,1926.14,USA,22.0,1988
2399,32:06.14,,Colette GOUDREAU,,USA,1f2,"Philadelphia, PA (USA)",1988-04-28,1134,10000-metres,middlelong,female,senior,10000-metres,track,1926.14,USA,,1988
2399,32:06.14,,Selly Chepyego KAPTICH,1985-10-03,KEN,2f2,Kumagaya (JPN),2013-09-20,1134,10000-metres,middlelong,female,senior,10000-metres,track,1926.14,JPN,27.0,2013
2399,32:06.14,,Sara MOREIRA,1985-10-17,POR,12,"National Stadium, Beijing (CHN)",2015-08-24,1134,10000-metres,middlelong,female,senior,10000-metres,track,1926.14,CHN,29.0,2015
2399,32:06.14,,Mao ICHIYAMA,1997-05-29,JPN,3,Yamaguchi (JPN),2017-12-09,1134,10000-metres,middlelong,female,senior,10000-metres,track,1926.14,JPN,20.0,2017
2404,32:06.19,,Derartu TULU,1972-03-21,ETH,1h1,"Olympic Stadium, Sydney (AUS)",2000-09-27,1134,10000-metres,middlelong,female,senior,10000-metres,track,1926.19,AUS,28.0,2000
2404,32:06.19,,Jessica TONN,1992-02-15,USA,13,"Palo Alto, CA (USA)",2019-05-02,1134,10000-metres,middlelong,female,senior,10000-metres,track,1926.19,USA,27.0,2019
2406,32:06.22,,Doricah OBARE,1990-01-10,KEN,12,"Palo Alto, CA (USA)",2017-05-05,1134,10000-metres,middlelong,female,senior,10000-metres,track,1926.22,USA,27.0,2017
2407,32:06.23,,Clémence CALVIN,1990-05-17,FRA,19f1,"Palo Alto, CA (USA)",2016-05-01,1134,10000-metres,middlelong,female,senior,10000-metres,track,1926.23,USA,25.0,2016
2408,32:06.3h,,Akemi MATSUNO,1968-04-27,JPN,1,Kumamoto (JPN),1990-05-13,1134,10000-metres,middlelong,female,senior,10000-metres,track,1926.3,JPN,22.0,1990
2409,32:06.31,,Emily SISSON,1991-10-12,USA,4,"Drake Stadium, Des Moines, IA (USA)",2018-06-21,1134,10000-metres,middlelong,female,senior,10000-metres,track,1926.31,USA,26.0,2018
2410,32:06.32,,Genevieve GREGSON,1989-08-04,AUS,3,"Hagenauer Reserve, Box Hill, Melbourne (AUS)",2021-01-26,1133,10000-metres,middlelong,female,senior,10000-metres,track,1926.32,AUS,31.0,2021
2411,32:06.34,,Ai HOSODA,1995-11-27,JPN,9f2,"Ishin Me-Life Stadium, Yamaguchi (JPN)",2019-12-07,1133,10000-metres,middlelong,female,senior,10000-metres,track,1926.34,JPN,24.0,2019
2412,32:06.35,,Asmae LEGHZAOUI,1976-08-30,MAR,7,"Commonwealth Stadium, Edmonton (CAN)",2001-08-07,1133,10000-metres,middlelong,female,senior,10000-metres,track,1926.35,CAN,24.0,2001
2413,32:06.38,,Masako CHIBA,1976-07-18,JPN,2,Toyama (JPN),1995-10-01,1133,10000-metres,middlelong,female,senior,10000-metres,track,1926.38,JPN,19.0,1995
2413,32:06.38,,Natalya SOROKOVSKAYA,1962-07-23,URS,3,Leningrad (URS),1986-06-08,1133,10000-metres,middlelong,female,senior,10000-metres,track,1926.38,URS,23.0,1986
82,32:06.38,,Masako CHIBA,1976-07-18,JPN,2,Toyama (JPN),1995-10-01,1133,10000-metres,middlelong,female,u20,10000-metres,track,1926.38,JPN,19.0,1995
2415,32:06.40,,Yuka IZUMI,1985-01-18,JPN,10,Oita (JPN),2006-10-01,1133,10000-metres,middlelong,female,senior,10000-metres,track,1926.4,JPN,21.0,2006
2416,32:06.41,,Yelena TOLSTOGUZOVA,1962-06-17,URS,4,"Seattle, WA (USA)",1990-07-26,1133,10000-metres,middlelong,female,senior,10000-metres,track,1926.41,USA,28.0,1990
2416,32:06.41,,Tegla LOROUPE,1973-05-09,KEN,2h1,"Olympic Stadium, Sydney (AUS)",2000-09-27,1133,10000-metres,middlelong,female,senior,10000-metres,track,1926.41,AUS,27.0,2000
2418,32:06.42,,Hiromi SUZUKI,1968-12-06,JPN,4,Tokyo (JPN),1994-06-10,1133,10000-metres,middlelong,female,senior,10000-metres,track,1926.42,JPN,25.0,1994
2418,32:06.42,,Berhane ADERE,1973-11-23,ETH,4,Lisboa (POR),1998-06-20,1133,10000-metres,middlelong,female,senior,10000-metres,track,1926.42,POR,24.0,1998
2418,32:06.42,,Yukiko OKAMOTO,1974-11-29,JPN,1,Sendai (JPN),2000-10-08,1133,10000-metres,middlelong,female,senior,10000-metres,track,1926.42,JPN,25.0,2000
2421,32:06.43,,Fernanda RIBEIRO,1969-06-23,POR,3h1,"Olympic Stadium, Sydney (AUS)",2000-09-27,1133,10000-metres,middlelong,female,senior,10000-metres,track,1926.43,AUS,31.0,2000
2421,32:06.43,,Molly GRABILL,1992-08-31,USA,9,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",2022-05-06,1133,10000-metres,middlelong,female,senior,10000-metres,track,1926.43,USA,29.0,2022
2423,32:06.45,,Dorthe RASMUSSEN,1960-01-27,DEN,5,Lommel (BEL),1992-04-25,1133,10000-metres,middlelong,female,senior,10000-metres,track,1926.45,BEL,32.0,1992
2423,32:06.45,,Amy YODER BEGLEY,1978-01-11,USA,1,"Drake Stadium, Des Moines, IA (USA)",2010-06-24,1133,10000-metres,middlelong,female,senior,10000-metres,track,1926.45,USA,32.0,2010
2425,32:06.46,,Mizuki MATSUDA,1995-05-31,JPN,2f2,"Prefectural Stadium, Kumagaya (JPN)",2020-09-18,1133,10000-metres,middlelong,female,senior,10000-metres,track,1926.46,JPN,25.0,2020
2426,32:06.48,,Kasumi NISHIHARA,1989-03-01,JPN,1,Nagoya (JPN),2015-06-26,1133,10000-metres,middlelong,female,senior,10000-metres,track,1926.48,JPN,26.0,2015
2427,32:06.5h,,Maria Albertina DIAS,1965-04-26,POR,1,Cáceres (ESP),1995-04-08,1133,10000-metres,middlelong,female,senior,10000-metres,track,1926.5,ESP,29.0,1995
2428,32:06.51,,Maria Conceicao FERREIRA,1962-03-13,POR,1,Lisboa (POR),1989-07-15,1133,10000-metres,middlelong,female,senior,10000-metres,track,1926.51,POR,27.0,1989
2429,32:06.54,,Kiyomi OGAWA,1981-09-15,JPN,10,Kobe (JPN),2007-04-22,1133,10000-metres,middlelong,female,senior,10000-metres,track,1926.54,JPN,25.0,2007
2429,32:06.54,,Olivera JEVTIĆ,1977-07-24,YUG,4h1,"Olympic Stadium, Sydney (AUS)",2000-09-27,1133,10000-metres,middlelong,female,senior,10000-metres,track,1926.54,AUS,23.0,2000
2431,32:06.62,,Elisa PALMERO,1999-07-10,ITA,1f10,"Parliament Hill Fields Athletics Track, London (GBR)",2024-05-18,1133,10000-metres,middlelong,female,senior,10000-metres,track,1926.62,GBR,24.0,2024
2432,32:06.63,,Alina REH,1997-05-23,GER,1,"Schönbuchstadion, Pliezhausen (GER)",2022-05-07,1133,10000-metres,middlelong,female,senior,10000-metres,track,1926.63,GER,24.0,2022
2433,32:06.64,,Jordan HASAY,1991-09-21,USA,6f1,"Palo Alto, CA (USA)",2013-04-28,1133,10000-metres,middlelong,female,senior,10000-metres,track,1926.64,USA,21.0,2013
2434,32:06.67,,Päivi TIKKANEN,1960-01-19,FIN,8h2,"National Stadium, Tokyo (JPN)",1991-08-27,1133,10000-metres,middlelong,female,senior,10000-metres,track,1926.67,JPN,31.0,1991
2435,32:06.68,,Jessica AUGUSTO,1981-11-08,POR,10,"DS, Daegu (KOR)",2011-08-27,1133,10000-metres,middlelong,female,senior,10000-metres,track,1926.68,KOR,29.0,2011
2436,32:06.70,,Kumi TANABE,1981-04-02,JPN,2,Amagasaki (JPN),2002-05-12,1133,10000-metres,middlelong,female,senior,10000-metres,track,1926.7,JPN,21.0,2002
2436,32:06.70,,Yuka TAKASHIMA,1988-05-12,JPN,2f1,Kitami (JPN),2013-07-06,1133,10000-metres,middlelong,female,senior,10000-metres,track,1926.7,JPN,25.0,2013
2436,32:06.7h,,Mercyline CHELANGAT,1997-12-17,UGA,1,"Mandela National Stadium, Kampala (UGA)",2021-04-24,1133,10000-metres,middlelong,female,senior,10000-metres,track,1926.7,UGA,23.0,2021
2436,32:06.70,,Jadyn KEELER,,CAN,4f1,"Cobb Track and Angell Field, Palo Alto, CA (USA)",2025-04-04,1133,10000-metres,middlelong,female,senior,10000-metres,track,1926.7,USA,,2025
2440,32:06.71,,Allie OSTRANDER,1996-12-24,USA,3,"Palo Alto, CA (USA)",2019-03-29,1133,10000-metres,middlelong,female,senior,10000-metres,track,1926.71,USA,22.0,2019
2441,32:06.73,,Yelena ROMANOVA,1963-03-20,URS,9h2,"National Stadium, Tokyo (JPN)",1991-08-27,1133,10000-metres,middlelong,female,senior,10000-metres,track,1926.73,JPN,28.0,1991
2441,32:06.73,,Hikari YOSHIMOTO,1990-01-14,JPN,5,Guangzhou (CHN),2010-11-21,1133,10000-metres,middlelong,female,senior,10000-metres,track,1926.73,CHN,20.0,2010
2443,32:06.74,,Evaline CHIRCHIR,1998-02-02,KEN,9,"Nyayo National Stadium, Nairobi (KEN)",2019-08-22,1133,10000-metres,middlelong,female,senior,10000-metres,track,1926.74,KEN,21.0,2019
2444,32:06.76,,Rosanna MUNEROTTO,1962-12-03,ITA,9h1,"Olympic Stadium, Seoul (KOR)",1988-09-26,1133,10000-metres,middlelong,female,senior,10000-metres,track,1926.76,KOR,25.0,1988
2445,32:06.79,,Sayuri OKA,1990-09-19,JPN,3f2,Kumagaya (JPN),2013-09-20,1133,10000-metres,middlelong,female,senior,10000-metres,track,1926.79,JPN,23.0,2013
2446,32:06.82,,Natosha ROGERS,1991-05-07,USA,1,"Portland, OR (USA)",2016-06-11,1133,10000-metres,middlelong,female,senior,10000-metres,track,1926.82,USA,25.0,2016
2447,32:06.85,,Desiree DAVILA,1983-07-26,USA,2,"Palo Alto, CA (USA)",2010-05-01,1133,10000-metres,middlelong,female,senior,10000-metres,track,1926.85,USA,26.0,2010
2448,32:06.87,,Maggie MONTOYA,1995-05-02,USA,14f2,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",2020-12-05,1133,10000-metres,middlelong,female,senior,10000-metres,track,1926.87,USA,25.0,2020
2449,32:06.89,,Kimberley SMITH,1981-11-19,NZL,4,"Yanmar Stadium Nagai, Osaka (JPN)",2007-08-25,1133,10000-metres,middlelong,female,senior,10000-metres,track,1926.89,JPN,25.0,2007
2449,32:06.89,,Sule UTURA,1990-02-08,ETH,1,"Meteor, Zhukovskiy (RUS)",2011-07-03,1133,10000-metres,middlelong,female,senior,10000-metres,track,1926.89,RUS,21.0,2011
2451,32:06.92,,Kayoko FUKUSHI,1982-03-25,JPN,1,Kobe (JPN),2006-06-30,1133,10000-metres,middlelong,female,senior,10000-metres,track,1926.92,JPN,24.0,2006
2452,32:06.94,,Madoka OGI,1983-10-26,JPN,8,Kobe (JPN),2006-04-23,1133,10000-metres,middlelong,female,senior,10000-metres,track,1926.94,JPN,22.0,2006
2453,32:06.96,,Alena SAMOKHVALOVA,1980-11-21,RUS,3,Tula (RUS),2004-06-25,1133,10000-metres,middlelong,female,senior,10000-metres,track,1926.96,RUS,23.0,2004
2454,32:06.98,,Fernanda MARQUES,1966-04-15,POR,1,Maia (POR),1992-05-23,1133,10000-metres,middlelong,female,senior,10000-metres,track,1926.98,POR,26.0,1992
2455,32:06.99,,Chantal DÄLLENBACH,1962-10-24,FRA,3,La Celle-st-Cloud (FRA),1996-06-15,1133,10000-metres,middlelong,female,senior,10000-metres,track,1926.99,FRA,33.0,1996
2456,32:07.00,,Zhaoxia DONG,1974-11-13,CHN,6,Nanjing (CHN),1996-05-08,1133,10000-metres,middlelong,female,senior,10000-metres,track,1927.0,CHN,21.0,1996
2456,32:07.00,,Blake PHILLIPS-RUSSELL,1975-07-24,USA,22,"Olympiastadion, Helsinki (FIN)",2005-08-06,1133,10000-metres,middlelong,female,senior,10000-metres,track,1927.0,FIN,30.0,2005
2456,32:07.0h,,Pauline Njeri KAHENYA,1985-07-28,KEN,6,Nairobi (KEN),2011-07-15,1133,10000-metres,middlelong,female,senior,10000-metres,track,1927.0,KEN,25.0,2011
2459,32:07.01,,Mahomi MURANAKA,1966-10-31,JPN,7,Osaka (JPN),1996-06-09,1133,10000-metres,middlelong,female,senior,10000-metres,track,1927.01,JPN,29.0,1996
2460,32:07.08,,Risa TAKENAKA,1990-01-06,JPN,3f1,Abashiri (JPN),2014-07-06,1133,10000-metres,middlelong,female,senior,10000-metres,track,1927.08,JPN,24.0,2014
2461,32:07.11,,Anna MATSUDA,1994-04-18,JPN,4,Yamaguchi (JPN),2017-12-09,1133,10000-metres,middlelong,female,senior,10000-metres,track,1927.11,JPN,23.0,2017
2462,32:07.13,,Maria Albertina DIAS,1965-04-26,POR,10,"Olympic Stadium, Seoul (KOR)",1988-09-30,1133,10000-metres,middlelong,female,senior,10000-metres,track,1927.13,KOR,23.0,1988
2463,32:07.16,,Mari OZAKI,1975-07-16,JPN,6,Kobe (JPN),2000-04-23,1133,10000-metres,middlelong,female,senior,10000-metres,track,1927.16,JPN,24.0,2000
2464,32:07.17,,Susan LEE,1960-05-07,CAN,3,Oslo (NOR),1987-07-04,1133,10000-metres,middlelong,female,senior,10000-metres,track,1927.17,NOR,27.0,1987
2465,32:07.19,,Elanie VAN BLUNK,1964-09-11,USA,3,"Eugene, OR (USA)",1993-06-16,1133,10000-metres,middlelong,female,senior,10000-metres,track,1927.19,USA,28.0,1993
2466,32:07.20,,Aliphine Chepkerker TULIAMUK,1989-04-05,KEN,7f1,"Palo Alto, CA (USA)",2013-04-28,1133,10000-metres,middlelong,female,senior,10000-metres,track,1927.2,USA,24.0,2013
2467,32:07.23,,Darya MASLOVA,1995-05-06,KGZ,1,Jakarta (INA),2018-08-25,1133,10000-metres,middlelong,female,senior,10000-metres,track,1927.23,INA,23.0,2018
2468,32:07.25,,Kate O'NEILL,1980-07-29,USA,3,"Sacramento, CA (USA)",2004-07-16,1133,10000-metres,middlelong,female,senior,10000-metres,track,1927.25,USA,23.0,2004
2468,32:07.25,,Eri YAMAGUCHI,1973-01-14,JPN,8,Tottori (JPN),2000-06-11,1133,10000-metres,middlelong,female,senior,10000-metres,track,1927.25,JPN,27.0,2000
2468,32:07.25,,Liz MCCOLGAN,1964-05-24,GBR,3h1,"Estadio Olímpico, Barcelona (ESP)",1992-08-01,1133,10000-metres,middlelong,female,senior,10000-metres,track,1927.25,ESP,28.0,1992
2471,32:07.26,,Eri YAMAGUCHI,1973-01-14,JPN,3,Gifu (JPN),1999-06-13,1133,10000-metres,middlelong,female,senior,10000-metres,track,1927.26,JPN,26.0,1999
2471,32:07.26,,Wude AYALEW,1987-07-04,ETH,2,"Meteor, Zhukovskiy (RUS)",2011-07-03,1133,10000-metres,middlelong,female,senior,10000-metres,track,1927.26,RUS,24.0,2011
2473,32:07.28,,Uta PIPPIG,1965-09-07,GER,4h1,"Estadio Olímpico, Barcelona (ESP)",1992-08-01,1133,10000-metres,middlelong,female,senior,10000-metres,track,1927.28,ESP,26.0,1992
2473,32:07.28,,Valeriia ZINENKO,1995-11-06,UKR,4f1,"Stade Complexe Sportif Jean-Paul Chasseboeuf, Pacé (FRA)",2022-05-28,1133,10000-metres,middlelong,female,senior,10000-metres,track,1927.28,FRA,26.0,2022
2475,32:07.29,,Midori FUMOTO-SHIMIZU,1971-12-18,JPN,6,Kobe (JPN),1992-05-03,1133,10000-metres,middlelong,female,senior,10000-metres,track,1927.29,JPN,20.0,1992
2476,32:07.31,,Pauline Kiragu WANGURU,1980-08-26,KEN,1,Shizuoka (JPN),2008-05-03,1133,10000-metres,middlelong,female,senior,10000-metres,track,1927.31,JPN,27.0,2008
2477,32:07.32,,Naomi CHEPNGENO,1994-12-22,KEN,6,"Nyayo National Stadium, Nairobi (KEN)",2023-07-08,1133,10000-metres,middlelong,female,senior,10000-metres,track,1927.32,KEN,28.0,2023
2478,32:07.36,,Paige STONER,1996-01-31,USA,4,"Palo Alto, CA (USA)",2019-03-29,1133,10000-metres,middlelong,female,senior,10000-metres,track,1927.36,USA,23.0,2019
2479,32:07.37,,Yuka ANDO,1994-03-16,JPN,2f2,"Palo Alto, CA (USA)",2015-05-02,1133,10000-metres,middlelong,female,senior,10000-metres,track,1927.37,USA,21.0,2015
2480,32:07.38,,Galina IVANOVA,1976-03-11,RUS,8,Cheboksary (RUS),2009-07-23,1133,10000-metres,middlelong,female,senior,10000-metres,track,1927.38,RUS,33.0,2009
2481,32:07.41,,Joan BENOIT-SAMUELSON,1957-05-16,USA,1,"Los Angeles, CA (USA)",1984-06-17,1133,10000-metres,middlelong,female,senior,10000-metres,track,1927.41,USA,27.0,1984
2481,32:07.41,,Mai ITO,1984-05-23,JPN,3f1,Kitami (JPN),2013-07-06,1133,10000-metres,middlelong,female,senior,10000-metres,track,1927.41,JPN,29.0,2013
2483,32:07.42,,Iulia OLTEANU-NEGURA,1967-01-26,ROU,5,Lisboa (POR),2000-04-01,1133,10000-metres,middlelong,female,senior,10000-metres,track,1927.42,POR,33.0,2000
