rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
5331,3:35.97,,Peter VAN DER WESTHUIZEN,1984-12-21,RSA,8,"International Stadium, Gateshead (GBR)",2010-07-10,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.97,GBR,25.0,2010
5331,3:35.97,,Aman WOTE,1984-04-18,ETH,7sf2,"National Stadium, Beijing (CHN)",2015-08-28,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.97,CHN,31.0,2015
5331,3:35.97,,Elhassane MOUJAHID,2000-01-19,MAR,9,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",2022-06-05,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.97,MAR,22.0,2022
5331,3:35.97,,David BUSTOS,1990-08-25,ESP,6f1,Heusden-Zolder (BEL),2015-07-18,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.97,BEL,24.0,2015
5331,3:35.97,,Garrett HEATH,1985-11-03,USA,6f2,Oordegem (BEL),2014-07-05,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.97,BEL,28.0,2014
5331,3:35.97,,Matthew STONIER,2001-09-24,GBR,5,"Olympiastadion, München (GER)",2022-08-18,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.97,GER,20.0,2022
5331,3:35.97,,Fouad EL KAAM,1988-05-27,MAR,7f1,Huelva (ESP),2009-06-10,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.97,ESP,21.0,2009
5331,3:35.97,,Jimmy GRESSIER,1997-05-04,FRA,10f1,"Stade Delort, Marseille (FRA)",2021-06-09,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.97,FRA,24.0,2021
5331,3:35.97,,Cooper TEARE,1999-08-18,USA,2f3,"Hayward Field, Eugene, OR (USA)",2021-05-07,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.97,USA,21.0,2021
5331,3:35.97,,Ali HAKIMI,1976-04-24,TUN,11,Köln (GER),1995-08-18,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.97,GER,19.0,1995
233,3:35.97,,Ali HAKIMI,1976-04-24,TUN,11,Köln (GER),1995-08-18,1161.0,1500-metres,middlelong,male,u20,1500-metres,track,215.97,GER,19.0,1995
5331,3:35.97,,Yassine BENSGHIR,1983-01-03,MAR,3f2,Stockholm (SWE),2006-07-25,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.97,SWE,23.0,2006
5331,3:35.97,,Joeri JANSEN,1979-05-28,BEL,9,Sevilla (ESP),2005-06-04,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.97,ESP,26.0,2005
5331,3:35.97,,Andrew GRAFFIN,1977-12-20,GBR,7,Nice (FRA),2001-07-09,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.97,FRA,23.0,2001
5331,3:35.97,,Abdelslam KENNOUCHE,1980-10-07,ALG,1,Rehlingen (GER),2004-05-31,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.97,GER,23.0,2004
5331,3:35.97,,Jimmy GRESSIER,1997-05-04,FRA,6,"Mestský Stadion, Ostrava (CZE)",2023-06-27,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.97,CZE,26.0,2023
21,3:35.98,,Belal Mansoor ALI,1988-10-17,BRN,2,Zaragoza (ESP),2005-06-23,1161.0,1500-metres,middlelong,male,u18,1500-metres,track,215.98,ESP,16.0,2005
5350,3:35.98,,Mario GARCÍA,1999-06-29,ESP,,"Armory Track&Field Center, New York, NY (USA) (i)",2023-02-11,1214.0,1500-metres,middlelong,male,senior,1500-metres,track,215.98,USA,23.0,2023
5350,3:35.98,,Kevin LÓPEZ,1990-06-12,ESP,3,"Stade Delort, Marseille (FRA)",2020-09-03,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.98,FRA,30.0,2020
5350,3:35.98,,Neil GOURLEY,1995-02-07,GBR,8,"Olympic Stadium, London (GBR)",2018-07-22,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.98,GBR,23.0,2018
5350,3:35.98,,Jesse HUNT,1998-07-28,AUS,3f1,"Centre sportif Bout-du-Monde, Genève (SUI)",2024-06-22,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.98,SUI,25.0,2024
5350,3:35.98,,Cathal DOYLE,1997-11-12,IRL,1f1,"Kuortaneen keskusurheilukenttä, Kuortane (FIN)",2024-06-22,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.98,FIN,26.0,2024
5350,3:35.98,,Anis CHOTT,2004-10-05,ALG,3f1,"Stade Universitaire D. Faucher, Toulouse (FRA)",2025-05-29,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.98,FRA,20.0,2025
5350,3:35.98,,Alexis MIELLET,1995-05-05,FRA,3,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",2019-06-16,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.98,MAR,24.0,2019
5350,3:35.98,,Mosisa SIYOUM,1999-09-12,ETH,7,"Estadio Vallehermoso, Madrid (ESP)",2025-07-19,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.98,ESP,25.0,2025
5350,3:35.98,,Simon DOYLE,1966-11-09,AUS,7f1,"Letzigrund, Zürich (SUI)",1991-08-07,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.98,SUI,24.0,1991
5350,3:35.98,,Steve CRAM,1960-10-14,GBR,1,Grosseto (ITA),1990-08-13,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.98,ITA,29.0,1990
5350,3:35.98,,Wilfred Oanda KIROCHI,1969-12-12,KEN,6f1,Zürich (SUI),1990-08-15,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.98,SUI,20.0,1990
5350,3:35.98,,Thomas WESSINGHAGE,1952-02-22,FRG,2,"Rheinstadion, Düsseldorf (GER)",1977-09-03,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.98,GER,25.0,1977
5350,3:35.98,,Thomas WESSINGHAGE,1952-02-22,FRG,1,Warszawa (POL),1980-06-09,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.98,POL,28.0,1980
5350,3:35.98,,Salah EL GHAZI,1975-11-02,MAR,3,Zagreb (CRO),1997-06-27,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.98,CRO,21.0,1997
5350,3:35.98,,Branko ZORKO,1967-07-01,CRO,4,Nürnberg (GER),1997-06-13,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.98,GER,29.0,1997
5350,3:35.98,,Jakub HOLUŠA,1988-02-20,CZE,7,"Shanghai Stadium, Shanghai (CHN)",2015-05-17,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.98,CHN,27.0,2015
5350,3:35.98,,Yassine BENSGHIR,1983-01-03,MAR,6f1,Barcelona (ESP),2010-07-09,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.98,ESP,27.0,2010
5350,3:35.98,,Belal Mansoor ALI,1988-10-17,BRN,2,Zaragoza (ESP),2005-06-23,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.98,ESP,16.0,2005
5350,3:35.98,,Robert RONO,1978-08-16,KEN,2,"Stadion Juliska, Praha (CZE)",2002-06-17,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.98,CZE,23.0,2002
5350,3:35.98,,John MAYOCK,1970-10-26,GBR,6,Nice (FRA),2000-07-08,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.98,FRA,29.0,2000
5350,3:35.98,,Ali SAIDI-SIEF,1978-03-15,ALG,6f2,Zürich (SUI),1998-08-12,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.98,SUI,20.0,1998
234,3:35.98,,Belal Mansoor ALI,1988-10-17,BRN,2,Zaragoza (ESP),2005-06-23,1161.0,1500-metres,middlelong,male,u20,1500-metres,track,215.98,ESP,16.0,2005
5350,3:35.98,,Samuel CHAPPLE,1998-11-23,NED,3,"Golęcin Stadion, Poznan (POL)",2025-07-05,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.98,POL,26.0,2025
5350,3:35.98,,Danie MALAN,1950-06-26,RSA,1,Zürich (SUI),1976-07-09,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.98,SUI,26.0,1976
5350,3:35.98,,Klaus-Peter NABEIN,1960-05-10,FRG,5,Hengelo (NED),1986-06-27,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.98,NED,26.0,1986
5374,3:35.99,,Matthew RAMSDEN,1997-07-23,AUS,5,"Olympiastadion, Stockholm (SWE)",2020-08-23,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.99,SWE,23.0,2020
5374,3:35.99,,Josh KERR,1997-10-08,GBR,1f16,"Azusa, CA (USA)",2017-04-14,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.99,USA,19.0,2017
5374,3:35.99,,Luke MATHEWS,1995-06-21,AUS,2f1,Nijmegen (NED),2016-05-18,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.99,NED,20.0,2016
5374,3:35.99,,Vincent Kibet KETER,2002-03-11,KEN,1,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2021-09-18,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.99,KEN,19.0,2021
5374,3:35.99,,Ronald MUSAGALA,1992-12-16,UGA,6,"Suhaim bin Hamad Stadium, Doha (QAT)",2021-05-28,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.99,QAT,28.0,2021
5374,3:35.99,,Kieran LUMB,1998-08-02,CAN,1f2,"Drake Stadium, Los Angeles, CA (USA)",2023-05-26,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.99,USA,24.0,2023
5374,3:35.99,,Filip SASÍNEK,1996-01-08,CZE,7,"Paavo Nurmen Stadion, Turku (FIN)",2025-06-17,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.99,FIN,29.0,2025
5374,3:35.99,,Henry WYNNE,1995-04-18,USA,5,"Hayward Field, Eugene, OR (USA)",2023-07-08,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.99,USA,28.0,2023
5374,3:35.99,,Joao BUSSOTTI NEVES,1993-05-10,ITA,2,"Paul-Greifzu-Stadion, Dessau (GER)",2023-06-17,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.99,GER,30.0,2023
5374,3:35.99,,George MILLS,1999-05-12,GBR,10h2,"Stade de France, Paris (FRA)",2024-08-02,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.99,FRA,25.0,2024
5374,3:35.99,,Adam FOGG,1999-01-27,GBR,7,"Mestský Stadion, Ostrava (CZE)",2023-06-27,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.99,CZE,24.0,2023
5374,3:35.99,,Charles GRETHEN,1992-06-02,LUX,f1,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",2024-02-03,1213.0,1500-metres,middlelong,male,senior,1500-metres,track,215.99,USA,31.0,2024
5374,3:35.99,,Bastien AUGUSTO,1999-08-10,FRA,6,"Stade des Grands Pêchers, Montreuil (FRA)",2023-05-31,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.99,FRA,23.0,2023
5374,3:35.99,,Samir BENFARES,1968-06-06,FRA,9,Rieti (ITA),1994-08-28,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.99,ITA,26.0,1994
5374,3:35.99,,Elkanah Onkware ANGWENYI,1983-02-05,KEN,3,Zürich (SUI),2005-08-19,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.99,SUI,22.0,2005
5374,3:35.99,,Robert RONO,1978-08-16,KEN,5,Zagreb (CRO),2002-07-08,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.99,CRO,23.0,2002
5374,3:35.99,,Ali SAIDI-SIEF,1978-03-15,ALG,1,Padova (ITA),1999-06-26,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.99,ITA,21.0,1999
5374,3:35.99,,Driss MAAZOUZI,1969-10-15,FRA,8,Melbourne (AUS),2001-09-09,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.99,AUS,31.0,2001
5374,3:35.99,,Aman WOTE,1984-04-18,ETH,1,"Alexander Stadium, Birmingham (GBR)",2013-06-30,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.99,GBR,29.0,2013
5374,3:35.99,,John GREGOREK,1991-12-07,USA,3,"Edwin Moses Track, Atlanta, GA (USA)",2024-05-31,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.99,USA,32.0,2024
5374,3:35.99,,Younéss ESSALHI,1993-02-20,MAR,5,"Stade Raymond Petit, Tomblaine (FRA)",2013-07-02,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.99,FRA,20.0,2013
5374,3:35.99,,Andriy BULKOWSKIY,1972-07-22,UKR,13,Monaco (MON),1996-08-10,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,215.99,MON,24.0,1996
235,3:35.99,,Vincent Kibet KETER,2002-03-11,KEN,1,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2021-09-18,1161.0,1500-metres,middlelong,male,u20,1500-metres,track,215.99,KEN,19.0,2021
5396,3:36.0h,,Abdellatif SADIKI,1999-01-15,MAR,1,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",2021-06-09,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.0,MAR,22.0,2021
5396,3:36.00,,Anis CHOTT,2004-10-05,ALG,6f1,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",2025-06-04,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.0,ESP,20.0,2025
5396,3:36.00,,Ronald KWEMOI,1995-09-19,KEN,3f2,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",2015-06-14,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.0,MAR,19.0,2015
5396,3:36.00,,Brimin Kiprono KIPROTICH,1999-08-20,KEN,1f1,Carquefou (FRA),2019-06-21,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.0,FRA,19.0,2019
5396,3:36.00,,Henrik INGEBRIGTSEN,1991-02-24,NOR,8,"Alexander Stadium, Birmingham (GBR)",2016-06-05,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.0,GBR,25.0,2016
5396,3:36.00,,Mitchell KEALEY,1984-01-28,AUS,3,Sydney (AUS),2010-02-27,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.0,AUS,26.0,2010
5396,3:36.0h,,Collins CHEBOI,1987-09-25,KEN,4,Nairobi (KEN),2014-06-07,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.0,KEN,26.0,2014
5396,3:36.00,,Mohamed SULEIMAN,1969-11-23,QAT,6f1,"Stade Olympique de la Pontaise, Lausanne (SUI)",1992-07-08,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.0,SUI,22.0,1992
5396,3:36.00,,Laban ROTICH,1969-01-20,KEN,1,Nairobi (KEN),1997-06-28,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.0,KEN,28.0,1997
5396,3:36.00,,Julius KIPTOO,1977-09-04,KEN,h,Nairobi (KEN),1997-05-10,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.0,KEN,19.0,1997
5396,3:36.00,,Atoi BORU,1973-10-25,KEN,5,"Olympiastadion, Berlin (GER)",1994-08-30,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.0,GER,20.0,1994
5396,3:36.0h,,Steve SCOTT,1956-05-05,USA,2,Oslo (NOR),1978-08-03,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.0,NOR,22.0,1978
5396,3:36.00,,Stefano MEI,1963-02-03,ITA,8,"Stade Louis II, Monaco (MON)",1991-08-03,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.0,MON,28.0,1991
5396,3:36.00,,Taylor MILNE,1981-09-14,CAN,1f3,Burnaby (CAN),2008-06-21,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.0,CAN,26.0,2008
5396,3:36.00,,Charles PHILIBERT-THIBOUTOT,1990-12-31,CAN,11,"Stadio Olimpico, Roma (ITA)",2016-06-02,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.0,ITA,25.0,2016
5396,3:36.00,,Eliud KIPSANG,1996-09-09,KEN,1f1,"Sam Bailey Track Stadium, Tuscaloosa, AL (USA)",2021-04-09,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.0,USA,24.0,2021
5396,3:36.0h,,Marty LIQUORI,1949-09-11,USA,1,Milano (ITA),1971-07-01,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.0,ITA,21.0,1971
5396,3:36.00,,Ibrahim BURAS,2001-08-21,NOR,4,"Golęcin Stadion, Poznan (POL)",2025-07-05,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.0,POL,23.0,2025
5396,3:36.00,,Håkon MOE BERG,2006-06-26,NOR,1,"Bislett Stadion, Oslo (NOR)",2025-07-02,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.0,NOR,19.0,2025
236,3:36.00,,Håkon MOE BERG,2006-06-26,NOR,1,"Bislett Stadion, Oslo (NOR)",2025-07-02,1161.0,1500-metres,middlelong,male,u20,1500-metres,track,216.0,NOR,19.0,2025
5396,3:36.0h,,Herb ELLIOTT,1938-02-25,AUS,1,Göteborg (SWE),1958-08-28,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.0,SWE,20.0,1958
236,3:36.00,,Abdelaati IGUIDER,1987-03-25,MAR,7,"Stadio Olimpico, Roma (ITA)",2005-07-08,1161.0,1500-metres,middlelong,male,u20,1500-metres,track,216.0,ITA,18.0,2005
236,3:36.00,,Benjamin KIPKURUI,1980-12-28,KEN,2,Rehlingen (GER),1998-06-01,1161.0,1500-metres,middlelong,male,u20,1500-metres,track,216.0,GER,17.0,1998
5396,3:36.00,,Wegene ADISU,2004-05-27,ETH,4,"Stade Jean Delbert, Montreuil (FRA)",2025-06-10,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.0,FRA,21.0,2025
5396,3:36.00,,Ismael DEBJANI,1990-09-25,BEL,1h1,"National Stadium, Tokyo (JPN)",2021-08-03,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.0,JPN,30.0,2021
5396,3:36.00,,Christian NOBLE,1997-04-21,USA,1,"Hayward Field, Eugene, OR (USA)",2022-04-22,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.0,USA,25.0,2022
5396,3:36.00,,George MILLS,1999-05-12,GBR,1,"Stade Raymond Petit, Tomblaine (FRA)",2022-07-02,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.0,FRA,23.0,2022
5396,3:36.00,,Mike FOPPEN,1996-11-29,NED,2f1,"Putbosstadion, Oordegem (BEL)",2023-05-27,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.0,BEL,26.0,2023
5396,3:36.00,,Mathew Kipchumba KIPSANG,1995-11-16,KEN,1f1,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",2024-05-22,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.0,ESP,28.0,2024
5396,3:36.00,,Johnathan RENIEWICKI,1995-10-03,USA,2f1,"Ratinan Stadion, Tampere (FIN)",2024-08-25,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.0,FIN,28.0,2024
5396,3:36.0h,,Daniel KOMEN,1976-05-17,KEN,h,Nairobi (KEN),1998-05-08,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.0,KEN,21.0,1998
5396,3:36.00,,Nathan BRANNEN,1982-09-08,CAN,9f1,Stockholm (SWE),2005-07-26,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.0,SWE,22.0,2005
5396,3:36.00,,Gennaro DI NAPOLI,1968-03-05,ITA,7f2,Zürich (SUI),1997-08-13,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.0,SUI,29.0,1997
5396,3:36.00,,Gert-Jan LIEFERS,1978-09-26,NED,3sf1,"Olympic Stadium, Athina (GRE)",2004-08-22,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.0,GRE,25.0,2004
5396,3:36.00,,Abdelaati IGUIDER,1987-03-25,MAR,7,"Stadio Olimpico, Roma (ITA)",2005-07-08,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.0,ITA,18.0,2005
5396,3:36.00,,Richard GEEMI,1973-08-23,KEN,2,Lisboa (POR),2000-08-05,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.0,POR,26.0,2000
5396,3:36.00,,Rui SILVA,1977-08-03,POR,1,Maia (POR),1998-07-04,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.0,POR,20.0,1998
5396,3:36.00,,Benjamin KIPKURUI,1980-12-28,KEN,2,Rehlingen (GER),1998-06-01,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.0,GER,17.0,1998
5396,3:36.0h,,Timothy KIPTANUI,1980-01-05,KEN,3,Nairobi (KEN),2004-06-26,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.0,KEN,24.0,2004
5432,3:36.01,,Gareth LOUGH,1970-07-06,GBR,12f1,Köln (GER),1995-08-18,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.01,GER,25.0,1995
5432,3:36.01,,Gennaro DI NAPOLI,1968-03-05,ITA,1,Bologna (ITA),1993-09-03,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.01,ITA,25.0,1993
5432,3:36.01,,Michael EAST,1978-01-20,GBR,10,"Olympiastadion, Berlin (GER)",2004-09-12,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.01,GER,26.0,2004
5432,3:36.01,,Nick WILLIS,1983-04-25,NZL,2h1,"National Stadium, Beijing (CHN)",2008-08-15,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.01,CHN,25.0,2008
5432,3:36.01,,Deresse MEKONNEN,1987-10-20,ETH,2,"Olympiastadion, Berlin (GER)",2009-08-19,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.01,GER,21.0,2009
5432,3:36.01,,Benjamin KIPKURUI,1980-12-28,KEN,2,Naimette-Xhovémont (BEL),2004-08-03,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.01,BEL,23.0,2004
5432,3:36.01,,Adil KAOUCH,1979-01-01,MAR,2sf1,"Commonwealth Stadium, Edmonton (CAN)",2001-08-10,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.01,CAN,22.0,2001
5432,3:36.01,,Mohamed SULEIMAN,1969-11-23,QAT,4sf2,"Olympic Stadium, Atlanta, GA (USA)",1996-08-01,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.01,USA,26.0,1996
5432,3:36.01,,Stewart MCSWEYN,1995-06-01,AUS,7h3,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-19,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.01,HUN,28.0,2023
5432,3:36.01,,James WEST,1996-01-30,GBR,1f1,"Woodside Stadium, Watford (GBR)",2023-08-23,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.01,GBR,27.0,2023
5432,3:36.01,,Mohamed ABDILAAHI,1999-03-24,GER,1f1,"Putbosstadion, Oordegem (BEL)",2022-05-28,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.01,BEL,23.0,2022
5432,3:36.01,,Steve CRABB,1963-11-30,GBR,5,Nice (FRA),1989-07-10,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.01,FRA,25.0,1989
5432,3:36.01,,Steve SCOTT,1956-05-05,USA,1,Köln (GER),1984-08-26,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.01,GER,28.0,1984
5432,3:36.01,,Jae-ung LEE,2002-09-16,KOR,1,"Municipal Stadium, Kitami (JPN)",2025-07-16,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.01,JPN,22.0,2025
5432,3:36.01,,Niels Kim HJORT,1959-06-29,DEN,4,Koblenz (GER),1986-08-06,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.01,GER,27.0,1986
5432,3:36.01,,Mike BOIT,1949-01-06,KEN,7,Bruxelles (BEL),1985-08-30,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.01,BEL,36.0,1985
5432,3:36.01,,Isaac VICIOSA,1969-12-26,ESP,2,"Olympiastadion, Helsinki (FIN)",1994-08-09,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.01,FIN,24.0,1994
5432,3:36.01,,Fouad EL KAAM,1988-05-27,MAR,4f1,Heusden-Zolder (BEL),2013-07-13,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.01,BEL,25.0,2013
5432,3:36.01,,Elijah Motonei MANANGOI,1993-01-05,KEN,2,"Letzigrund, Zürich (SUI)",2015-09-03,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.01,SUI,22.0,2015
5432,3:36.01,,Craig ENGELS,1994-05-01,USA,3,"Newberg, OR (USA)",2020-07-31,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.01,USA,26.0,2020
5432,3:36.01,,Mike FOPPEN,1996-11-29,NED,9,"Mestský Stadion, Ostrava (CZE)",2020-09-08,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.01,CZE,23.0,2020
5432,3:36.01,,Ismael DEBJANI,1990-09-25,BEL,5,"FBK Stadium, Hengelo (NED)",2021-06-06,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.01,NED,30.0,2021
5432,3:36.01,,Brahim KAAZOUZI,1990-06-15,MAR,2,"Stadion Juliska, Praha (CZE)",2021-06-07,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.01,CZE,31.0,2021
5432,3:36.01,,Timothy CHERUIYOT,1995-11-20,KEN,2h1,"National Stadium, Tokyo (JPN)",2021-08-03,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.01,JPN,25.0,2021
5432,3:36.01,,Ilham Tanui ÖZBILEN,1990-03-05,TUR,,"Bislett Stadion, Oslo (NOR)",2013-06-13,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.01,NOR,23.0,2013
5457,3:36.02,,Vincent CIATTEI,1995-01-21,USA,,"Olympic Stadium, London (GBR)",2024-07-20,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.02,GBR,29.0,2024
5457,3:36.02,,Abdi BILE,1962-12-28,SOM,4,Bruxelles (BEL),1994-08-19,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.02,BEL,31.0,1994
5457,3:36.02,,Hauke FUHLBRÜGGE,1966-03-21,GDR,1,Hengelo (NED),1990-08-12,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.02,NED,24.0,1990
5457,3:36.02,,Jakob INGEBRIGTSEN,2000-09-19,NOR,1,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER) (i)",2019-02-20,1213.0,1500-metres,middlelong,male,senior,1500-metres,track,216.02,GER,18.0,2019
5457,3:36.02,,Marcin LEWANDOWSKI,1987-06-13,POL,9,"Letzigrund, Zürich (SUI)",2017-08-24,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.02,SUI,30.0,2017
5457,3:36.02,,Marcin LEWANDOWSKI,1987-06-13,POL,6,"Olympic Stadium, London (GBR)",2017-08-13,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.02,GBR,30.0,2017
5457,3:36.02,,Johnathan RENIEWICKI,1995-10-03,USA,3f1,"Tooting Bec Athletics Track, London (GBR)",2023-07-26,1161.0,1500-metres,middlelong,male,senior,1500-metres,track,216.02,GBR,27.0,2023
